bound_size,question_id,equivalent,counterexample,time_cost,generated_sql,gold_sql,res
2,577,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN USERS ON COMMENTS.USERID = USERS.ID WHERE USERS.DISPLAYNAME = 'A LION',SELECT T2.TEXT FROM USERS AS T1 INNER JOIN COMMENTS AS T2 ON T1.ID = T2.USERID WHERE T1.DISPLAYNAME = 'A LION',
3,577,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN USERS ON COMMENTS.USERID = USERS.ID WHERE USERS.DISPLAYNAME = 'A LION',SELECT T2.TEXT FROM USERS AS T1 INNER JOIN COMMENTS AS T2 ON T1.ID = T2.USERID WHERE T1.DISPLAYNAME = 'A LION',
1,578,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, USERS.REPUTATION FROM POSTS INNER JOIN USERS ON POSTS.OWNERUSERID = USERS.ID WHERE POSTS.TITLE = 'UNDERSTANDING WHAT DASSAULT ISIGHT IS DOING?';","SELECT T1.DISPLAYNAME, T1.REPUTATION FROM USERS AS T1 INNER JOIN POSTS AS T2 ON T1.ID = T2.OWNERUSERID WHERE T2.TITLE = 'UNDERSTANDING WHAT DASSAULT ISIGHT IS DOING?'",
2,578,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, USERS.REPUTATION FROM POSTS INNER JOIN USERS ON POSTS.OWNERUSERID = USERS.ID WHERE POSTS.TITLE = 'UNDERSTANDING WHAT DASSAULT ISIGHT IS DOING?';","SELECT T1.DISPLAYNAME, T1.REPUTATION FROM USERS AS T1 INNER JOIN POSTS AS T2 ON T1.ID = T2.OWNERUSERID WHERE T2.TITLE = 'UNDERSTANDING WHAT DASSAULT ISIGHT IS DOING?'",
3,578,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, USERS.REPUTATION FROM POSTS INNER JOIN USERS ON POSTS.OWNERUSERID = USERS.ID WHERE POSTS.TITLE = 'UNDERSTANDING WHAT DASSAULT ISIGHT IS DOING?';","SELECT T1.DISPLAYNAME, T1.REPUTATION FROM USERS AS T1 INNER JOIN POSTS AS T2 ON T1.ID = T2.OWNERUSERID WHERE T2.TITLE = 'UNDERSTANDING WHAT DASSAULT ISIGHT IS DOING?'",
1,579,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN POSTS ON COMMENTS.POSTID = POSTS.ID WHERE POSTS.TITLE = 'HOW DOES GENTLE BOOSTING DIFFER FROM ADABOOST?',SELECT T1.TEXT FROM COMMENTS AS T1 INNER JOIN POSTS AS T2 ON T1.POSTID = T2.ID WHERE T2.TITLE = 'HOW DOES GENTLE BOOSTING DIFFER FROM ADABOOST?',
2,579,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN POSTS ON COMMENTS.POSTID = POSTS.ID WHERE POSTS.TITLE = 'HOW DOES GENTLE BOOSTING DIFFER FROM ADABOOST?',SELECT T1.TEXT FROM COMMENTS AS T1 INNER JOIN POSTS AS T2 ON T1.POSTID = T2.ID WHERE T2.TITLE = 'HOW DOES GENTLE BOOSTING DIFFER FROM ADABOOST?',
3,579,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN POSTS ON COMMENTS.POSTID = POSTS.ID WHERE POSTS.TITLE = 'HOW DOES GENTLE BOOSTING DIFFER FROM ADABOOST?',SELECT T1.TEXT FROM COMMENTS AS T1 INNER JOIN POSTS AS T2 ON T1.POSTID = T2.ID WHERE T2.TITLE = 'HOW DOES GENTLE BOOSTING DIFFER FROM ADABOOST?',
1,580,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM BADGES INNER JOIN USERS ON BADGES.USERID = USERS.ID WHERE BADGES.NAME = 'NECROMANCER' LIMIT 10,SELECT T1.DISPLAYNAME FROM USERS AS T1 INNER JOIN BADGES AS T2 ON T1.ID = T2.USERID WHERE T2.NAME = 'NECROMANCER' LIMIT 10,
2,580,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM BADGES INNER JOIN USERS ON BADGES.USERID = USERS.ID WHERE BADGES.NAME = 'NECROMANCER' LIMIT 10,SELECT T1.DISPLAYNAME FROM USERS AS T1 INNER JOIN BADGES AS T2 ON T1.ID = T2.USERID WHERE T2.NAME = 'NECROMANCER' LIMIT 10,
3,580,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM BADGES INNER JOIN USERS ON BADGES.USERID = USERS.ID WHERE BADGES.NAME = 'NECROMANCER' LIMIT 10,SELECT T1.DISPLAYNAME FROM USERS AS T1 INNER JOIN BADGES AS T2 ON T1.ID = T2.USERID WHERE T2.NAME = 'NECROMANCER' LIMIT 10,
1,581,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE POSTS.TITLE = 'OPEN SOURCE TOOLS FOR VISUALIZING MULTI-DIMENSIONAL DATA';,SELECT T2.DISPLAYNAME FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.OWNERUSERID = T2.ID WHERE T1.TITLE = 'OPEN SOURCE TOOLS FOR VISUALIZING MULTI-DIMENSIONAL DATA?',
2,581,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE POSTS.TITLE = 'OPEN SOURCE TOOLS FOR VISUALIZING MULTI-DIMENSIONAL DATA';,SELECT T2.DISPLAYNAME FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.OWNERUSERID = T2.ID WHERE T1.TITLE = 'OPEN SOURCE TOOLS FOR VISUALIZING MULTI-DIMENSIONAL DATA?',
3,581,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE POSTS.TITLE = 'OPEN SOURCE TOOLS FOR VISUALIZING MULTI-DIMENSIONAL DATA';,SELECT T2.DISPLAYNAME FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.OWNERUSERID = T2.ID WHERE T1.TITLE = 'OPEN SOURCE TOOLS FOR VISUALIZING MULTI-DIMENSIONAL DATA?',
1,582,ERROR,KeyError: 'codebase_community',,SELECT POSTS.TITLE FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE USERS.DISPLAYNAME = 'VEBJORN LJOSA',SELECT T1.TITLE FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.OWNERUSERID = T2.ID WHERE T2.DISPLAYNAME = 'VEBJORN LJOSA',
2,582,ERROR,KeyError: 'codebase_community',,SELECT POSTS.TITLE FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE USERS.DISPLAYNAME = 'VEBJORN LJOSA',SELECT T1.TITLE FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.OWNERUSERID = T2.ID WHERE T2.DISPLAYNAME = 'VEBJORN LJOSA',
3,582,ERROR,KeyError: 'codebase_community',,SELECT POSTS.TITLE FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE USERS.DISPLAYNAME = 'VEBJORN LJOSA',SELECT T1.TITLE FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.OWNERUSERID = T2.ID WHERE T2.DISPLAYNAME = 'VEBJORN LJOSA',
1,583,ERROR,KeyError: 'codebase_community',,"SELECT SUM(POSTS.SCORE), USERS.WEBSITEURL FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE USERS.DISPLAYNAME = 'YEVGENY'","SELECT SUM(T1.SCORE), T2.WEBSITEURL FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.LASTEDITORUSERID = T2.ID WHERE T2.DISPLAYNAME = 'YEVGENY' GROUP BY T2.WEBSITEURL",
2,583,ERROR,KeyError: 'codebase_community',,"SELECT SUM(POSTS.SCORE), USERS.WEBSITEURL FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE USERS.DISPLAYNAME = 'YEVGENY'","SELECT SUM(T1.SCORE), T2.WEBSITEURL FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.LASTEDITORUSERID = T2.ID WHERE T2.DISPLAYNAME = 'YEVGENY' GROUP BY T2.WEBSITEURL",
3,583,ERROR,KeyError: 'codebase_community',,"SELECT SUM(POSTS.SCORE), USERS.WEBSITEURL FROM POSTS INNER JOIN USERS ON POSTS.LASTEDITORUSERID = USERS.ID WHERE USERS.DISPLAYNAME = 'YEVGENY'","SELECT SUM(T1.SCORE), T2.WEBSITEURL FROM POSTS AS T1 INNER JOIN USERS AS T2 ON T1.LASTEDITORUSERID = T2.ID WHERE T2.DISPLAYNAME = 'YEVGENY' GROUP BY T2.WEBSITEURL",
1,584,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN POSTS ON COMMENTS.USERID = POSTS.LASTEDITORUSERID WHERE POSTS.TITLE = 'WHY SQUARE THE DIFFERENCE INSTEAD OF TAKING THE ABSOLUTE VALUE IN STANDARD DEVIATION?',SELECT T2.COMMENT FROM POSTS AS T1 INNER JOIN POSTHISTORY AS T2 ON T1.ID = T2.POSTID WHERE T1.TITLE = 'WHY SQUARE THE DIFFERENCE INSTEAD OF TAKING THE ABSOLUTE VALUE IN STANDARD DEVIATION?',
2,584,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN POSTS ON COMMENTS.USERID = POSTS.LASTEDITORUSERID WHERE POSTS.TITLE = 'WHY SQUARE THE DIFFERENCE INSTEAD OF TAKING THE ABSOLUTE VALUE IN STANDARD DEVIATION?',SELECT T2.COMMENT FROM POSTS AS T1 INNER JOIN POSTHISTORY AS T2 ON T1.ID = T2.POSTID WHERE T1.TITLE = 'WHY SQUARE THE DIFFERENCE INSTEAD OF TAKING THE ABSOLUTE VALUE IN STANDARD DEVIATION?',
3,584,ERROR,KeyError: 'codebase_community',,SELECT COMMENTS.TEXT FROM COMMENTS INNER JOIN POSTS ON COMMENTS.USERID = POSTS.LASTEDITORUSERID WHERE POSTS.TITLE = 'WHY SQUARE THE DIFFERENCE INSTEAD OF TAKING THE ABSOLUTE VALUE IN STANDARD DEVIATION?',SELECT T2.COMMENT FROM POSTS AS T1 INNER JOIN POSTHISTORY AS T2 ON T1.ID = T2.POSTID WHERE T1.TITLE = 'WHY SQUARE THE DIFFERENCE INSTEAD OF TAKING THE ABSOLUTE VALUE IN STANDARD DEVIATION?',
1,585,ERROR,KeyError: 'codebase_community',,SELECT SUM(VOTES.BOUNTYAMOUNT) FROM VOTES INNER JOIN POSTS ON VOTES.POSTID = POSTS.ID WHERE POSTS.TITLE LIKE '%DATA%',SELECT SUM(T2.BOUNTYAMOUNT) FROM POSTS AS T1 INNER JOIN VOTES AS T2 ON T1.ID = T2.POSTID WHERE T1.TITLE LIKE '%DATA%',
2,585,ERROR,KeyError: 'codebase_community',,SELECT SUM(VOTES.BOUNTYAMOUNT) FROM VOTES INNER JOIN POSTS ON VOTES.POSTID = POSTS.ID WHERE POSTS.TITLE LIKE '%DATA%',SELECT SUM(T2.BOUNTYAMOUNT) FROM POSTS AS T1 INNER JOIN VOTES AS T2 ON T1.ID = T2.POSTID WHERE T1.TITLE LIKE '%DATA%',
3,585,ERROR,KeyError: 'codebase_community',,SELECT SUM(VOTES.BOUNTYAMOUNT) FROM VOTES INNER JOIN POSTS ON VOTES.POSTID = POSTS.ID WHERE POSTS.TITLE LIKE '%DATA%',SELECT SUM(T2.BOUNTYAMOUNT) FROM POSTS AS T1 INNER JOIN VOTES AS T2 ON T1.ID = T2.POSTID WHERE T1.TITLE LIKE '%DATA%',
1,586,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM VOTES INNER JOIN POSTS ON VOTES.POSTID = POSTS.ID INNER JOIN USERS ON VOTES.USERID = USERS.ID WHERE VOTES.BOUNTYAMOUNT = 50 AND POSTS.TITLE LIKE '%VARIANCE%',"SELECT T3.DISPLAYNAME, T1.TITLE FROM POSTS AS T1 INNER JOIN VOTES AS T2 ON T1.ID = T2.POSTID INNER JOIN USERS AS T3 ON T3.ID = T2.USERID WHERE T2.BOUNTYAMOUNT = 50 AND T1.TITLE LIKE '%VARIANCE%'",
2,586,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM VOTES INNER JOIN POSTS ON VOTES.POSTID = POSTS.ID INNER JOIN USERS ON VOTES.USERID = USERS.ID WHERE VOTES.BOUNTYAMOUNT = 50 AND POSTS.TITLE LIKE '%VARIANCE%',"SELECT T3.DISPLAYNAME, T1.TITLE FROM POSTS AS T1 INNER JOIN VOTES AS T2 ON T1.ID = T2.POSTID INNER JOIN USERS AS T3 ON T3.ID = T2.USERID WHERE T2.BOUNTYAMOUNT = 50 AND T1.TITLE LIKE '%VARIANCE%'",
3,586,ERROR,KeyError: 'codebase_community',,SELECT USERS.DISPLAYNAME FROM VOTES INNER JOIN POSTS ON VOTES.POSTID = POSTS.ID INNER JOIN USERS ON VOTES.USERID = USERS.ID WHERE VOTES.BOUNTYAMOUNT = 50 AND POSTS.TITLE LIKE '%VARIANCE%',"SELECT T3.DISPLAYNAME, T1.TITLE FROM POSTS AS T1 INNER JOIN VOTES AS T2 ON T1.ID = T2.POSTID INNER JOIN USERS AS T3 ON T3.ID = T2.USERID WHERE T2.BOUNTYAMOUNT = 50 AND T1.TITLE LIKE '%VARIANCE%'",
1,587,ERROR,KeyError: 'codebase_community',,"SELECT POSTS.TITLE, COMMENTS.TEXT, AVG(POSTS.VIEWCOUNT) FROM POSTS INNER JOIN TAGS ON POSTS.ID = TAGS.ID INNER JOIN COMMENTS ON POSTS.ID = COMMENTS.POSTID WHERE TAGS.TAGNAME = '<HUMOR>' GROUP BY POSTS.ID","SELECT AVG(T2.VIEWCOUNT), T2.TITLE, T1.TEXT FROM COMMENTS AS T1 INNER JOIN POSTS AS T2 ON T2.ID = T1.POSTID  WHERE T2.TAGS = '<HUMOR>' GROUP BY T2.TITLE, T1.TEXT ",
2,587,ERROR,KeyError: 'codebase_community',,"SELECT POSTS.TITLE, COMMENTS.TEXT, AVG(POSTS.VIEWCOUNT) FROM POSTS INNER JOIN TAGS ON POSTS.ID = TAGS.ID INNER JOIN COMMENTS ON POSTS.ID = COMMENTS.POSTID WHERE TAGS.TAGNAME = '<HUMOR>' GROUP BY POSTS.ID","SELECT AVG(T2.VIEWCOUNT), T2.TITLE, T1.TEXT FROM COMMENTS AS T1 INNER JOIN POSTS AS T2 ON T2.ID = T1.POSTID  WHERE T2.TAGS = '<HUMOR>' GROUP BY T2.TITLE, T1.TEXT ",
3,587,ERROR,KeyError: 'codebase_community',,"SELECT POSTS.TITLE, COMMENTS.TEXT, AVG(POSTS.VIEWCOUNT) FROM POSTS INNER JOIN TAGS ON POSTS.ID = TAGS.ID INNER JOIN COMMENTS ON POSTS.ID = COMMENTS.POSTID WHERE TAGS.TAGNAME = '<HUMOR>' GROUP BY POSTS.ID","SELECT AVG(T2.VIEWCOUNT), T2.TITLE, T1.TEXT FROM COMMENTS AS T1 INNER JOIN POSTS AS T2 ON T2.ID = T1.POSTID  WHERE T2.TAGS = '<HUMOR>' GROUP BY T2.TITLE, T1.TEXT ",
1,588,ERROR,KeyError: 'codebase_community',,SELECT COUNT(*) FROM COMMENTS WHERE USERID = 13,SELECT COUNT(ID) FROM COMMENTS WHERE USERID = 13,
2,588,ERROR,KeyError: 'codebase_community',,SELECT COUNT(*) FROM COMMENTS WHERE USERID = 13,SELECT COUNT(ID) FROM COMMENTS WHERE USERID = 13,
3,588,ERROR,KeyError: 'codebase_community',,SELECT COUNT(*) FROM COMMENTS WHERE USERID = 13,SELECT COUNT(ID) FROM COMMENTS WHERE USERID = 13,
1,589,ERROR,KeyError: 'codebase_community',,SELECT USERS.ID FROM USERS ORDER BY USERS.REPUTATION DESC LIMIT 1;,SELECT ID FROM USERS WHERE REPUTATION = ( SELECT MAX(REPUTATION) FROM USERS ),
2,589,ERROR,KeyError: 'codebase_community',,SELECT USERS.ID FROM USERS ORDER BY USERS.REPUTATION DESC LIMIT 1;,SELECT ID FROM USERS WHERE REPUTATION = ( SELECT MAX(REPUTATION) FROM USERS ),
3,589,ERROR,KeyError: 'codebase_community',,SELECT USERS.ID FROM USERS ORDER BY USERS.REPUTATION DESC LIMIT 1;,SELECT ID FROM USERS WHERE REPUTATION = ( SELECT MAX(REPUTATION) FROM USERS ),
1,590,ERROR,KeyError: 'codebase_community',,SELECT USERS.ID FROM USERS ORDER BY USERS.VIEWS ASC LIMIT 1,SELECT ID FROM USERS WHERE VIEWS = ( SELECT MIN(VIEWS) FROM USERS ),
2,590,ERROR,KeyError: 'codebase_community',,SELECT USERS.ID FROM USERS ORDER BY USERS.VIEWS ASC LIMIT 1,SELECT ID FROM USERS WHERE VIEWS = ( SELECT MIN(VIEWS) FROM USERS ),
3,590,ERROR,KeyError: 'codebase_community',,SELECT USERS.ID FROM USERS ORDER BY USERS.VIEWS ASC LIMIT 1,SELECT ID FROM USERS WHERE VIEWS = ( SELECT MIN(VIEWS) FROM USERS ),
1,591,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT BADGES.USERID) FROM BADGES WHERE BADGES.NAME = 'SUPPORTER' AND YEAR(BADGES.DATE) = 2011,"SELECT COUNT(ID) FROM BADGES WHERE STRFTIME('%Y', DATE) = '2011' AND NAME = 'SUPPORTER'",
2,591,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT BADGES.USERID) FROM BADGES WHERE BADGES.NAME = 'SUPPORTER' AND YEAR(BADGES.DATE) = 2011,"SELECT COUNT(ID) FROM BADGES WHERE STRFTIME('%Y', DATE) = '2011' AND NAME = 'SUPPORTER'",
3,591,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT BADGES.USERID) FROM BADGES WHERE BADGES.NAME = 'SUPPORTER' AND YEAR(BADGES.DATE) = 2011,"SELECT COUNT(ID) FROM BADGES WHERE STRFTIME('%Y', DATE) = '2011' AND NAME = 'SUPPORTER'",
1,592,ERROR,KeyError: 'codebase_community',,SELECT COUNT(*) FROM (SELECT BADGES.USERID FROM BADGES GROUP BY BADGES.USERID HAVING COUNT(BADGES.NAME) > 5) AS SUBQUERY,"SELECT COUNT(USERID) FROM ( SELECT USERID, COUNT(NAME) AS NUM FROM BADGES GROUP BY USERID ) T WHERE T.NUM > 5",
2,592,ERROR,KeyError: 'codebase_community',,SELECT COUNT(*) FROM (SELECT BADGES.USERID FROM BADGES GROUP BY BADGES.USERID HAVING COUNT(BADGES.NAME) > 5) AS SUBQUERY,"SELECT COUNT(USERID) FROM ( SELECT USERID, COUNT(NAME) AS NUM FROM BADGES GROUP BY USERID ) T WHERE T.NUM > 5",
3,592,ERROR,KeyError: 'codebase_community',,SELECT COUNT(*) FROM (SELECT BADGES.USERID FROM BADGES GROUP BY BADGES.USERID HAVING COUNT(BADGES.NAME) > 5) AS SUBQUERY,"SELECT COUNT(USERID) FROM ( SELECT USERID, COUNT(NAME) AS NUM FROM BADGES GROUP BY USERID ) T WHERE T.NUM > 5",
1,593,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT USERS.ID) FROM USERS INNER JOIN BADGES ON USERS.ID = BADGES.USERID WHERE USERS.LOCATION = 'NEW YORK' AND (BADGES.NAME = 'SUPPORTER' OR BADGES.NAME = 'TEACHER'),"SELECT COUNT(DISTINCT T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T1.NAME IN ('SUPPORTER', 'TEACHER') AND T2.LOCATION = 'NEW YORK'",
2,593,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT USERS.ID) FROM USERS INNER JOIN BADGES ON USERS.ID = BADGES.USERID WHERE USERS.LOCATION = 'NEW YORK' AND (BADGES.NAME = 'SUPPORTER' OR BADGES.NAME = 'TEACHER'),"SELECT COUNT(DISTINCT T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T1.NAME IN ('SUPPORTER', 'TEACHER') AND T2.LOCATION = 'NEW YORK'",
3,593,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT USERS.ID) FROM USERS INNER JOIN BADGES ON USERS.ID = BADGES.USERID WHERE USERS.LOCATION = 'NEW YORK' AND (BADGES.NAME = 'SUPPORTER' OR BADGES.NAME = 'TEACHER'),"SELECT COUNT(DISTINCT T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T1.NAME IN ('SUPPORTER', 'TEACHER') AND T2.LOCATION = 'NEW YORK'",
1,594,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, USERS.REPUTATION FROM POSTS INNER JOIN USERS ON POSTS.OWNERUSERID = USERS.ID WHERE POSTS.ID = 1","SELECT T2.ID, T2.REPUTATION FROM COMMENTS AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T1.POSTID = 1",
2,594,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, USERS.REPUTATION FROM POSTS INNER JOIN USERS ON POSTS.OWNERUSERID = USERS.ID WHERE POSTS.ID = 1","SELECT T2.ID, T2.REPUTATION FROM COMMENTS AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T1.POSTID = 1",
3,594,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, USERS.REPUTATION FROM POSTS INNER JOIN USERS ON POSTS.OWNERUSERID = USERS.ID WHERE POSTS.ID = 1","SELECT T2.ID, T2.REPUTATION FROM COMMENTS AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T1.POSTID = 1",
1,595,ERROR,KeyError: 'codebase_community',,SELECT POSTS.OWNERUSERID FROM POSTS INNER JOIN POSTHISTORY ON POSTS.ID = POSTHISTORY.POSTID WHERE POSTS.VIEWCOUNT >= 1000 GROUP BY POSTS.OWNERUSERID HAVING COUNT(POSTHISTORY.POSTID) = 1,SELECT T2.USERID FROM USERS AS T1 INNER JOIN POSTHISTORY AS T2 ON T1.ID = T2.USERID INNER JOIN POSTS AS T3 ON T2.POSTID = T3.ID WHERE T3.VIEWCOUNT >= 1000 GROUP BY T2.USERID HAVING COUNT(DISTINCT T2.POSTHISTORYTYPEID) = 1,
2,595,ERROR,KeyError: 'codebase_community',,SELECT POSTS.OWNERUSERID FROM POSTS INNER JOIN POSTHISTORY ON POSTS.ID = POSTHISTORY.POSTID WHERE POSTS.VIEWCOUNT >= 1000 GROUP BY POSTS.OWNERUSERID HAVING COUNT(POSTHISTORY.POSTID) = 1,SELECT T2.USERID FROM USERS AS T1 INNER JOIN POSTHISTORY AS T2 ON T1.ID = T2.USERID INNER JOIN POSTS AS T3 ON T2.POSTID = T3.ID WHERE T3.VIEWCOUNT >= 1000 GROUP BY T2.USERID HAVING COUNT(DISTINCT T2.POSTHISTORYTYPEID) = 1,
3,595,ERROR,KeyError: 'codebase_community',,SELECT POSTS.OWNERUSERID FROM POSTS INNER JOIN POSTHISTORY ON POSTS.ID = POSTHISTORY.POSTID WHERE POSTS.VIEWCOUNT >= 1000 GROUP BY POSTS.OWNERUSERID HAVING COUNT(POSTHISTORY.POSTID) = 1,SELECT T2.USERID FROM USERS AS T1 INNER JOIN POSTHISTORY AS T2 ON T1.ID = T2.USERID INNER JOIN POSTS AS T3 ON T2.POSTID = T3.ID WHERE T3.VIEWCOUNT >= 1000 GROUP BY T2.USERID HAVING COUNT(DISTINCT T2.POSTHISTORYTYPEID) = 1,
1,596,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, BADGES.NAME FROM COMMENTS INNER JOIN USERS ON COMMENTS.USERID = USERS.ID INNER JOIN BADGES ON USERS.ID = BADGES.USERID GROUP BY COMMENTS.USERID ORDER BY COUNT(COMMENTS.ID) DESC LIMIT 1",SELECT NAME FROM BADGES AS T1 INNER JOIN COMMENTS AS T2 ON T1.USERID = T2.USERID GROUP BY T2.USERID ORDER BY COUNT(T2.USERID) DESC LIMIT 1,
2,596,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, BADGES.NAME FROM COMMENTS INNER JOIN USERS ON COMMENTS.USERID = USERS.ID INNER JOIN BADGES ON USERS.ID = BADGES.USERID GROUP BY COMMENTS.USERID ORDER BY COUNT(COMMENTS.ID) DESC LIMIT 1",SELECT NAME FROM BADGES AS T1 INNER JOIN COMMENTS AS T2 ON T1.USERID = T2.USERID GROUP BY T2.USERID ORDER BY COUNT(T2.USERID) DESC LIMIT 1,
3,596,ERROR,KeyError: 'codebase_community',,"SELECT USERS.DISPLAYNAME, BADGES.NAME FROM COMMENTS INNER JOIN USERS ON COMMENTS.USERID = USERS.ID INNER JOIN BADGES ON USERS.ID = BADGES.USERID GROUP BY COMMENTS.USERID ORDER BY COUNT(COMMENTS.ID) DESC LIMIT 1",SELECT NAME FROM BADGES AS T1 INNER JOIN COMMENTS AS T2 ON T1.USERID = T2.USERID GROUP BY T2.USERID ORDER BY COUNT(T2.USERID) DESC LIMIT 1,
1,597,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT USERS.ID) FROM USERS INNER JOIN BADGES ON USERS.ID = BADGES.USERID WHERE USERS.LOCATION = 'INDIA' AND BADGES.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER',
2,597,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT USERS.ID) FROM USERS INNER JOIN BADGES ON USERS.ID = BADGES.USERID WHERE USERS.LOCATION = 'INDIA' AND BADGES.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER',
3,597,ERROR,KeyError: 'codebase_community',,SELECT COUNT(DISTINCT USERS.ID) FROM USERS INNER JOIN BADGES ON USERS.ID = BADGES.USERID WHERE USERS.LOCATION = 'INDIA' AND BADGES.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER',
1,598,ERROR,KeyError: 'codebase_community',,"SELECT (CAST((SELECT COUNT(*) FROM BADGES WHERE NAME = 'STUDENT' AND STRFTIME('%Y', DATE) = '2010') AS REAL) * 100 / (SELECT COUNT(*) FROM BADGES WHERE NAME = 'STUDENT')) - (CAST((SELECT COUNT(*) FROM BADGES WHERE NAME = 'STUDENT' AND STRFTIME('%Y', DATE) = '2011') AS REAL) * 100 / (SELECT COUNT(*) FROM BADGES WHERE NAME = 'STUDENT')) AS PERCENTAGE_DIFFERENCE","SELECT CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2010', 1, 0)) AS REAL) * 100 / COUNT(ID) - CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2011', 1, 0)) AS REAL) * 100 / COUNT(ID) FROM BADGES WHERE NAME = 'STUDENT'",
